lon,lat,unique_vessels,total_hours
75.05,-42.75,1,1.1466666666666667
75.05,-39.150000000000006,1,0
75.05,-37.55,1,0
75.05,-36.95,2,0
75.05,-36.55,1,1.1397222222222223
75.05,-36.05,1,0
75.05,-35.95,1,0
75.05,-35.849999999999994,1,0
75.05,-35.55,1,0
75.05,-35.45,1,0
75.05,-35.150000000000006,1,0
75.05,-35.05,1,0
75.05,-34.55,1,0
75.05,-34.45,1,0
75.05,-34.150000000000006,1,1.063611111111111
75.05,-33.95,1,1.068888888888889
75.05,-33.45,1,1.1752777777777779
75.05,-33.05,1,0
75.05,-32.75,2,1.1525
75.05,-32.349999999999994,1,0
75.05,-32.05,3,1.1997222222222221
75.05,-31.95,1,1.551111111111111
75.05,-31.85,3,0
75.05,-31.75,4,0
75.05,-31.45,1,1.1105555555555555
75.05,-31.35,1,0
75.05,-31.25,3,2.5080555555555555
75.05,-31.15,2,0
75.05,-31.05,1,0
75.05,-30.95,2,1.013611111111111
75.05,-30.85,1,1.8680555555555556
75.05,-30.45,1,0
75.05,-30.35,1,1.1277777777777778
75.05,-30.25,1,1.3719444444444444
75.05,-30.05,2,1.3447222222222222
75.05,-29.95,6,5.788888888888888
75.05,-29.85,1,0
75.05,-29.45,1,0
75.05,-29.25,1,1.3144444444444445
75.05,-29.15,1,0
75.05,-29.05,2,2.469444444444444
75.05,-28.95,1,1.02
75.05,-28.75,2,1.0194444444444444
75.05,-28.65,2,2.5258333333333334
75.05,-28.55,1,1.1225
75.05,-28.25,1,1.0666666666666667
75.05,-28.15,2,2.347777777777778
75.05,-27.95,2,1.1366666666666667
75.05,-27.65,1,1.0827777777777778
75.05,-27.55,3,0
75.05,-27.45,3,2.1802777777777775
75.05,-27.35,1,0
75.05,-26.55,1,0
75.05,-26.45,1,1.0127777777777778
75.05,-26.35,3,1.1255555555555556
75.05,-26.05,1,1.2055555555555555
75.05,-25.65,1,1.2258333333333333
75.05,-25.25,2,2.5469444444444447
75.05,-24.95,1,1.2577777777777779
75.05,-24.85,2,2.2775
75.05,-24.75,2,0
75.05,-24.55,3,1.0941666666666667
75.05,-24.45,1,1.6308333333333334
75.05,-24.35,1,0
75.05,-24.15,2,0
75.05,-24.05,2,2.9119444444444444
75.05,-23.95,2,2.312777777777778
75.05,-23.85,3,0
75.05,-23.75,8,1.1891666666666667
75.05,-23.65,1,0
75.05,-23.55,9,5.531944444444445
75.05,-23.45,3,2.3083333333333336
75.05,-23.35,8,6.833333333333333
75.05,-23.25,5,5.55
75.05,-23.15,5,2.3894444444444445
75.05,-23.05,5,5.033055555555556
75.05,-22.95,4,2.256388888888889
75.05,-22.85,1,1.5527777777777778
75.05,-22.75,2,0
75.05,-22.65,4,2.4524999999999997
75.05,-22.55,1,1.2333333333333334
75.05,-22.25,2,0
75.05,-21.95,1,1.0083333333333333
75.05,-21.75,1,0
75.05,-21.55,1,0
75.05,-21.45,1,0
75.05,-21.15,1,0
75.05,-21.05,1,0
75.05,-20.85,2,0
75.05,-20.75,1,0
75.05,-20.65,3,2.5975
75.05,-20.35,3,1.246388888888889
75.05,-20.25,1,1.17
75.05,-20.05,2,1.1247222222222222
75.05,-19.55,1,0
75.05,-19.45,1,1.5419444444444443
75.05,-19.35,1,1.1383333333333334
75.05,-19.15,1,0
75.05,-19.05,1,0
75.05,-18.75,1,1.1472222222222221
75.05,-18.65,1,1.1611111111111112
75.05,-18.55,1,1.3305555555555555
75.05,-18.25,1,1.3138888888888889
75.05,-17.95,2,1.1219444444444444
75.05,-17.85,1,0
75.05,-17.75,4,3.407222222222223
75.05,-17.65,3,2.4255555555555555
75.05,-17.55,4,1.8197222222222222
75.05,-17.45,2,1.1861111111111111
75.05,-17.35,1,0
75.05,-16.95,2,1.1933333333333334
75.05,-16.85,2,2.8113888888888887
75.05,-16.65,2,1.2494444444444444
75.05,-16.15,1,0
75.05,-16.05,2,2.3558333333333334
75.05,-15.95,1,0
75.05,-15.649999999999999,1,0
75.05,-15.45,1,0
75.05,-15.350000000000001,1,0
