lon,lat,unique_vessels,total_hours
75.05,-66.05,1,0
75.05,-47.25,1,0
75.05,-40.05,1,1.1472222222222221
75.05,-39.349999999999994,1,0
75.05,-38.55,1,0
75.05,-35.650000000000006,1,1.0419444444444443
75.05,-35.55,2,2.2133333333333334
75.05,-35.05,1,0
75.05,-34.75,1,0
75.05,-33.95,1,0
75.05,-32.75,1,1.1194444444444445
75.05,-32.150000000000006,1,0
75.05,-32.05,1,0
75.05,-31.45,1,1.1083333333333334
75.05,-31.35,1,1.1447222222222222
75.05,-31.15,1,0
75.05,-31.05,1,1.1191666666666666
75.05,-30.95,2,1.1694444444444445
75.05,-30.65,1,0
75.05,-30.25,3,3.2605555555555554
75.05,-30.15,1,1.1941666666666666
75.05,-30.05,1,0
75.05,-29.95,6,6.62
75.05,-29.85,2,2.3083333333333336
75.05,-29.65,2,1.166111111111111
75.05,-29.35,1,1.0694444444444444
75.05,-29.25,1,1.436388888888889
75.05,-29.15,2,1.1472222222222221
75.05,-28.95,1,0
75.05,-28.65,1,1.261111111111111
75.05,-28.45,1,1.4119444444444444
75.05,-28.05,3,2.266388888888889
75.05,-27.95,1,0
75.05,-27.75,1,1.1163888888888889
75.05,-27.45,1,0
75.05,-27.15,1,0
75.05,-26.75,1,1.3197222222222222
75.05,-26.55,1,0
75.05,-26.45,1,1.1416666666666666
75.05,-26.35,1,1.4166666666666667
75.05,-26.05,1,1.1525
75.05,-25.85,1,1.2772222222222223
75.05,-25.45,2,2.131111111111111
75.05,-25.35,1,1.2858333333333334
75.05,-25.25,1,1.1047222222222222
75.05,-25.15,1,1.1552777777777778
75.05,-24.75,2,2.0777777777777775
75.05,-24.65,1,0
75.05,-24.55,1,1.1086111111111112
75.05,-24.25,2,2.438888888888889
75.05,-24.15,2,2.0744444444444445
75.05,-24.05,2,2.3825
75.05,-23.95,2,1.3947222222222222
75.05,-23.85,2,2.4380555555555556
75.05,-23.75,1,1.0558333333333334
75.05,-23.65,3,3.4583333333333335
75.05,-23.55,3,2.288611111111111
75.05,-23.45,4,3.6688888888888886
75.05,-23.35,6,5.8133333333333335
75.05,-23.25,5,4.502777777777777
75.05,-23.15,1,1.1222222222222222
75.05,-23.05,2,2.416666666666667
75.05,-22.95,3,2.381111111111111
75.05,-22.85,1,1.186388888888889
75.05,-22.55,2,1.0191666666666668
75.05,-22.45,1,0
75.05,-22.25,1,1.4569444444444444
75.05,-22.15,1,1.15
75.05,-21.65,1,1.0194444444444444
75.05,-21.15,1,0
75.05,-21.05,1,1.1388888888888888
75.05,-20.95,1,1.2033333333333334
75.05,-20.85,1,1.5002777777777778
75.05,-20.75,3,2.7022222222222223
75.05,-20.65,3,2.15
75.05,-20.55,1,0
75.05,-20.45,1,0
75.05,-20.35,1,0
75.05,-20.25,1,0
75.05,-20.15,1,0
75.05,-20.05,1,0
75.05,-19.95,1,1.2555555555555555
75.05,-19.55,2,2.206666666666667
75.05,-19.35,2,1.0863888888888888
75.05,-19.15,1,1.1672222222222222
75.05,-19.05,1,1.1922222222222223
75.05,-18.95,2,2.658333333333333
75.05,-18.85,1,0
75.05,-18.65,1,1.513611111111111
75.05,-18.55,3,3.5083333333333333
75.05,-18.25,1,0
75.05,-18.15,1,1.0197222222222222
75.05,-18.05,2,0
75.05,-17.85,2,1.341388888888889
75.05,-17.75,2,1.1569444444444446
75.05,-17.55,2,1.0747222222222221
75.05,-17.45,2,2.116944444444444
75.05,-17.35,2,1.0469444444444445
75.05,-17.25,1,1.8833333333333333
75.05,-16.95,1,0
75.05,-16.85,2,0
75.05,-16.55,1,6.039444444444444
75.05,-16.45,1,2.1291666666666664
75.05,-16.35,3,4.223888888888889
75.05,-16.25,1,1.2875
75.05,-16.05,3,2.312222222222222
75.05,-15.95,1,1.0372222222222223
75.05,-15.649999999999999,1,0
75.05,-15.350000000000001,1,1.0186111111111111
75.05,-15.25,1,1.1397222222222223
75.05,-15.05,1,0
75.05,-14.95,1,0
75.05,-14.75,1,1.0002777777777778
75.05,-14.649999999999999,1,1.0277777777777777
75.05,-14.25,2,1.3691666666666666
75.05,-14.05,1,0
75.05,-13.95,1,0
75.05,-13.850000000000001,2,0
75.05,-13.75,2,1.1336111111111111
75.05,-13.45,3,2.352222222222222
75.05,-13.149999999999999,2,1.083611111111111
75.05,-12.95,2,1.231111111111111
75.05,-12.850000000000001,1,0
75.05,-12.75,2,2.224166666666667
75.05,-12.649999999999999,1,0
75.05,-12.55,4,2.1058333333333334
75.05,-12.45,5,3.6772222222222224
75.05,-12.350000000000001,4,1.288888888888889
75.05,-12.25,9,4.353611111111111
75.05,-12.149999999999999,2,1.1669444444444443
75.05,-12.05,3,1.1613888888888888
75.05,-11.95,5,2.4586111111111113
75.05,-11.850000000000001,11,6.180555555555556
75.05,-11.75,14,8.314166666666667
75.05,-11.649999999999999,13,3.222777777777778
75.05,-11.55,2,0
75.05,-11.45,7,4.525277777777778
75.05,-11.350000000000001,2,0
75.05,-11.25,3,2.2505555555555556
75.05,-11.149999999999999,8,5.155833333333334
75.05,-11.05,4,4.588888888888889
75.05,-10.95,5,3.677777777777778
75.05,-10.850000000000001,3,2.2397222222222224
75.05,-10.75,3,2.2330555555555556
75.05,-10.649999999999999,6,6.765
75.05,-10.55,6,6.130833333333333
75.05,-10.45,8,3.7355555555555555
75.05,-10.350000000000001,5,3.3080555555555557
75.05,-10.25,6,4.515000000000001
75.05,-10.149999999999999,20,9.393333333333334
75.05,-10.05,13,8.636944444444444
75.05,-9.95,18,3.1111111111111107
75.05,-9.850000000000001,23,10.466944444444444
75.05,-9.75,30,12.863333333333335
75.05,-9.649999999999999,20,12.943055555555556
75.05,-9.55,9,6.800277777777778
75.05,-9.45,8,3.5727777777777776
75.05,-9.350000000000001,16,9.203888888888889
75.05,-9.25,22,16.095
75.05,-9.149999999999999,25,18.343055555555555
75.05,-9.05,43,30.158055555555553
75.05,-8.95,16,11.822500000000002
75.05,-8.850000000000001,10,6.754722222222222
75.05,-8.75,20,14.835555555555556
75.05,-8.649999999999999,24,11.778333333333334
75.05,-8.55,11,5.982777777777778
75.05,-8.45,23,18.214444444444446
75.05,-8.350000000000001,15,9.328888888888889
75.05,-8.25,6,4.528333333333333
75.05,-8.149999999999999,2,1.0783333333333334
75.05,-8.05,7,3.7919444444444443
75.05,-7.95,11,6.4286111111111115
75.05,-7.85,7,3.400833333333334
75.05,-7.75,12,7.727222222222222
75.05,-7.65,6,2.238888888888889
75.05,-7.55,6,1.1636111111111112
75.05,-7.45,8,2.4033333333333333
75.05,-7.35,5,2.0941666666666667
75.05,-7.25,7,3.2275
75.05,-7.15,2,1.0580555555555555
75.05,-7.05,1,0
75.05,-6.95,1,0
75.05,-6.85,2,0
75.05,-6.75,1,0
75.05,-6.65,1,0
75.05,-6.45,1,0
75.05,-6.35,1,1.3744444444444444
75.05,-6.05,1,1.1472222222222221
75.05,-5.95,1,0
75.15,-68.35,1,2.4472222222222224
75.15,-36.25,1,0
75.15,-35.95,1,0
75.15,-35.75,1,0
75.15,-35.55,1,0
75.15,-33.95,1,0
75.15,-33.45,1,0
75.15,-32.25,1,0
75.15,-32.05,1,0
75.15,-31.95,1,0
75.15,-31.05,1,0
75.15,-30.95,2,1.0716666666666668
75.15,-29.85,1,1.188611111111111
75.15,-25.35,1,1.0855555555555556
75.15,-24.65,3,2.5247222222222225
75.15,-24.55,1,1.0280555555555555
75.15,-24.05,1,1.1058333333333332
75.15,-23.55,1,1.075
75.15,-23.45,1,0
75.15,-23.25,3,2.4530555555555553
75.15,-22.95,1,0
75.15,-22.45,1,0
75.15,-22.35,1,1.0530555555555556
75.15,-21.75,1,0
75.15,-21.55,1,1.0252777777777777
75.15,-21.15,1,0
75.15,-20.55,2,1.03
75.15,-19.25,1,3.1294444444444443
75.15,-19.05,1,5.7275
75.15,-18.95,2,2.1083333333333334
75.15,-18.85,2,2.5583333333333336
75.15,-18.45,1,0
75.15,-18.15,1,0
75.15,-17.75,1,0
75.15,-17.65,2,0
75.15,-17.25,2,1.2608333333333333
75.15,-17.15,1,1.0069444444444444
75.15,-17.05,1,1.185
75.15,-16.95,1,1.491111111111111
75.15,-16.25,1,1.4613888888888888
75.15,-16.15,1,1.123888888888889
75.15,-16.05,2,1.1175
75.15,-15.95,1,1.2119444444444445
75.15,-15.149999999999999,1,1.0219444444444445
75.15,-14.649999999999999,2,1.1580555555555556
75.15,-14.55,1,1.1633333333333333
75.15,-14.25,1,0
75.15,-14.05,1,1.75
75.15,-13.95,1,0
75.15,-13.850000000000001,1,1.2469444444444444
75.15,-13.649999999999999,1,0
75.15,-13.45,1,0
75.15,-13.25,1,0
75.15,-12.95,2,0
75.15,-12.75,1,0
75.15,-12.649999999999999,1,0
75.15,-12.55,2,0
75.15,-12.45,3,1.0916666666666666
75.15,-12.350000000000001,1,1.1666666666666667
75.15,-12.25,3,0
75.15,-12.149999999999999,5,3.4527777777777775
75.15,-12.05,1,1.1305555555555555
75.15,-11.95,2,0
75.15,-11.850000000000001,5,1.0719444444444444
75.15,-11.75,1,0
75.15,-11.649999999999999,4,1.0883333333333334
75.15,-11.55,4,2.0694444444444446
75.15,-11.45,2,2.5636111111111113
75.15,-11.350000000000001,2,1.0308333333333333
75.15,-11.149999999999999,3,1.1302777777777777
75.15,-11.05,2,1.6219444444444444
75.15,-10.95,5,4.607222222222222
75.15,-10.850000000000001,1,1.033611111111111
75.15,-10.75,2,0
75.15,-10.649999999999999,2,1.5363888888888888
75.15,-10.55,3,3.4055555555555554
75.15,-10.45,3,2.1475
75.15,-10.350000000000001,7,4.625555555555556
75.15,-10.25,1,1.0216666666666667
75.15,-10.149999999999999,8,3.3708333333333336
75.15,-10.05,6,3.8338888888888887
75.15,-9.95,11,8.081111111111111
75.15,-9.850000000000001,9,3.3475
75.15,-9.75,13,3.4469444444444446
75.15,-9.649999999999999,11,4.4591666666666665
75.15,-9.55,13,8.938333333333333
75.15,-9.45,6,4.411388888888889
75.15,-9.350000000000001,5,0
75.15,-9.25,8,2.197222222222222
75.15,-9.149999999999999,17,8.09
75.15,-9.05,12,7.535833333333334
75.15,-8.95,18,9.253055555555555
75.15,-8.850000000000001,6,2.3055555555555554
75.15,-8.75,5,3.567222222222222
75.15,-8.649999999999999,11,7.674722222222222
75.15,-8.55,9,3.6013888888888888
75.15,-8.45,9,3.391111111111111
75.15,-8.350000000000001,15,6.146111111111111
75.15,-8.25,7,4.804444444444444
75.15,-8.149999999999999,2,1.2002777777777778
75.15,-8.05,5,0
75.15,-7.95,5,0
75.15,-7.85,2,0
75.15,-7.75,6,2.2527777777777778
75.15,-7.65,12,2.2444444444444445
75.15,-7.55,5,1.4555555555555555
75.15,-7.45,8,2.214722222222222
75.15,-7.35,3,0
75.15,-7.25,2,0
75.15,-7.15,4,2.4658333333333333
75.15,-7.05,4,2.250277777777778
75.15,-6.95,3,1.0166666666666666
75.15,-6.85,1,0
75.15,-6.75,2,1.1975
75.15,-6.65,1,1.2672222222222222
75.15,-6.45,1,0
75.25,-65.65,1,0
75.25,-35.650000000000006,1,0
75.25,-35.55,1,1.1472222222222221
75.25,-35.349999999999994,1,0
75.25,-35.05,1,1.2
75.25,-34.75,1,1.0027777777777778
75.25,-34.45,1,0
75.25,-33.849999999999994,1,0
75.25,-31.45,1,1.0416666666666667
75.25,-31.35,1,1.1558333333333333
75.25,-31.05,1,0
75.25,-30.65,1,1.1611111111111112
75.25,-30.25,2,2.5694444444444446
75.25,-30.05,1,1.3416666666666666
75.25,-29.85,4,2.216388888888889
75.25,-29.75,2,2.3775000000000004
75.25,-29.55,2,2.089444444444444
75.25,-29.35,1,1.0975
75.25,-29.15,1,0
75.25,-29.05,1,0
75.25,-28.55,1,1.1527777777777777
75.25,-28.35,1,1.2805555555555554
75.25,-27.95,2,2.486388888888889
75.25,-27.65,1,1.3227777777777778
75.25,-26.35,2,1.4169444444444443
75.25,-26.25,1,1.1141666666666667
75.25,-25.95,1,1.1697222222222223
75.25,-25.45,1,1.4080555555555556
75.25,-25.25,1,1.2561111111111112
75.25,-25.15,1,0
75.25,-25.05,1,1.1422222222222222
75.25,-24.55,1,1.1327777777777779
75.25,-24.45,1,1.1611111111111112
75.25,-24.15,2,2.180833333333333
75.25,-24.05,1,0
75.25,-23.95,3,2.2533333333333334
75.25,-23.85,2,2.381111111111111
75.25,-23.75,1,1.1980555555555557
75.25,-23.65,2,2.156111111111111
75.25,-23.55,2,2.2944444444444443
75.25,-23.45,2,2.3197222222222225
75.25,-23.35,3,3.683888888888889
75.25,-23.25,3,3.303055555555556
75.25,-23.15,5,4.713888888888889
75.25,-22.95,2,2.6394444444444445
75.25,-22.85,2,1.1222222222222222
75.25,-22.45,2,1.4333333333333333
75.25,-22.05,1,1.125
75.25,-21.55,2,4.722777777777778
75.25,-21.05,1,0
75.25,-20.95,1,1.1441666666666668
75.25,-20.75,2,1.0888888888888888
75.25,-20.65,4,5.708055555555555
75.25,-20.45,1,1.1388888888888888
75.25,-20.15,1,0
75.25,-20.05,1,0
75.25,-19.95,1,1.1919444444444445
75.25,-19.85,1,1.0691666666666666
75.25,-19.45,2,2.0833333333333335
75.25,-19.35,1,0
75.25,-19.25,3,4.467222222222222
75.25,-19.05,1,0
75.25,-18.95,1,1.1133333333333333
75.25,-18.85,1,1.4894444444444443
75.25,-18.55,2,1.0827777777777778
75.25,-18.45,2,2.477777777777778
