lon,lat,unique_vessels,total_hours
75.05,-66.05,1,0
75.05,-65.95,1,0
75.05,-65.75,2,5.204722222222222
75.05,-65.05,2,0
75.05,-64.85,2,3.1161111111111115
75.05,-64.45,2,3.3144444444444443
75.05,-64.15,2,5.2924999999999995
75.05,-63.45,1,0
75.05,-63.349999999999994,1,0
75.05,-63.150000000000006,3,3.126388888888889
75.05,-63.05,2,15.412222222222223
75.05,-62.650000000000006,1,4.888888888888888
75.05,-62.55,1,7.022222222222222
75.05,-61.25,1,0
75.05,-59.849999999999994,1,0
75.05,-58.25,1,0
75.05,-56.650000000000006,1,1
75.05,-52.45,1,0
75.05,-36.75,1,0
75.05,-36.05,1,1.15
75.05,-34.95,1,0
75.05,-34.45,1,1.1583333333333334
75.05,-33.05,1,0
75.05,-32.95,1,0
75.05,-31.85,1,1.0802777777777777
75.05,-31.25,1,1.1030555555555555
75.05,-30.95,1,0
75.05,-30.75,1,1.0611111111111111
75.05,-30.65,1,1.1691666666666667
75.05,-30.05,1,1.1383333333333334
75.05,-29.95,6,6.795555555555556
75.05,-29.85,1,1.2808333333333333
75.05,-29.55,4,4.463333333333333
75.05,-29.45,3,3.1080555555555556
75.05,-29.35,1,0
75.05,-29.15,3,2.2530555555555556
75.05,-29.05,2,2.5944444444444446
75.05,-28.95,1,1.1830555555555555
75.05,-28.85,1,1.0975
75.05,-28.75,2,2.145
75.05,-28.65,6,7.069722222222222
75.05,-28.55,4,2.0508333333333333
75.05,-28.05,1,1.1555555555555554
75.05,-27.95,5,4.644444444444445
75.05,-27.85,1,0
75.05,-27.75,1,1.2972222222222223
75.05,-27.65,3,1.1172222222222221
75.05,-27.55,1,1.1222222222222222
75.05,-26.95,1,0
75.05,-26.55,2,2.108888888888889
75.05,-26.35,1,1.0333333333333334
75.05,-26.05,1,1.2025
75.05,-25.95,2,2.1558333333333337
75.05,-25.75,1,0
75.05,-25.65,3,3.6341666666666663
75.05,-25.55,1,1.1636111111111112
75.05,-25.45,1,0
75.05,-25.35,1,1.0841666666666667
75.05,-25.15,2,2.0919444444444446
75.05,-24.95,1,1.0172222222222222
75.05,-24.85,1,0
75.05,-24.75,2,1.0577777777777777
75.05,-24.45,2,2.3
75.05,-24.35,1,1.1280555555555556
75.05,-24.25,1,0
75.05,-24.15,3,3.262777777777778
75.05,-23.95,4,2.147222222222222
75.05,-23.85,2,2.288611111111111
75.05,-23.55,2,2.4691666666666667
75.05,-23.45,1,1.1583333333333334
75.05,-23.35,4,3.624722222222222
75.05,-23.25,10,10.756388888888889
75.05,-23.15,9,9.433055555555555
75.05,-23.05,4,3.386111111111111
75.05,-22.95,2,1.2941666666666667
75.05,-22.85,3,2.6391666666666667
75.05,-22.75,2,1.2280555555555555
75.05,-22.55,1,0
75.05,-22.35,3,3.3772222222222226
75.05,-22.25,1,0
75.05,-22.05,2,2.552777777777778
75.05,-21.95,1,1.0891666666666666
75.05,-21.85,1,1.1330555555555555
75.05,-21.55,1,1.0555555555555556
75.05,-21.25,2,2.186111111111111
75.05,-21.15,1,0
75.05,-21.05,2,1.0647222222222221
75.05,-20.95,2,2.247777777777778
75.05,-20.85,2,3.281111111111111
75.05,-20.75,3,6.849722222222222
75.05,-20.65,6,3.8649999999999998
75.05,-20.55,2,5.333333333333333
75.05,-20.45,1,4.216111111111111
75.05,-20.35,2,7.891111111111111
75.05,-20.25,4,5.124722222222222
75.05,-20.15,3,2.1933333333333334
75.05,-20.05,2,2.2775
75.05,-19.85,1,1.1058333333333332
75.05,-19.75,1,0
75.05,-19.65,1,1.1916666666666667
75.05,-19.55,1,1.1416666666666666
75.05,-19.35,1,1.1252777777777778
75.05,-18.55,1,1.083611111111111
75.05,-18.35,1,0
75.05,-18.25,1,0
75.05,-18.15,1,0
75.05,-18.05,1,1.3277777777777777
75.05,-17.95,2,1.0055555555555555
75.05,-17.85,2,2.7419444444444445
75.05,-17.65,2,2.185833333333333
75.05,-17.45,1,1.0205555555555557
75.05,-16.55,1,0
75.05,-16.45,1,0
75.05,-16.15,1,1.2138888888888888
75.05,-16.05,1,1.2916666666666667
75.05,-15.75,1,1.0302777777777778
75.05,-15.649999999999999,1,1.4030555555555555
75.05,-15.25,1,1.0980555555555556
75.05,-14.95,1,0
75.05,-14.850000000000001,1,0
75.05,-14.649999999999999,1,1.1830555555555555
75.05,-14.149999999999999,2,1.1475
75.05,-14.05,1,0
75.05,-13.95,1,0
75.05,-13.850000000000001,1,0
75.05,-13.75,3,0
75.05,-13.55,1,1.1283333333333334
75.05,-13.45,1,1.1413888888888888
75.05,-13.25,1,0
75.05,-13.149999999999999,2,1.1086111111111112
75.05,-13.05,4,2.1002777777777775
75.05,-12.95,1,0
75.05,-12.75,2,2.105
75.05,-12.649999999999999,3,0
75.05,-12.45,2,6.97638888888889
75.05,-12.350000000000001,4,7.134166666666667
75.05,-12.25,6,8.207222222222223
75.05,-12.149999999999999,4,3.4580555555555557
75.05,-12.05,2,2.1174999999999997
75.05,-11.95,6,4.525
75.05,-11.850000000000001,13,8.176944444444445
75.05,-11.75,14,9.905555555555555
75.05,-11.649999999999999,5,1.1033333333333333
75.05,-11.55,6,2.563888888888889
75.05,-11.45,5,7.698888888888889
75.05,-11.350000000000001,7,11.823888888888888
75.05,-11.25,6,8.863611111111112
75.05,-11.149999999999999,4,0
75.05,-11.05,4,2.105833333333333
75.05,-10.95,1,0
75.05,-10.850000000000001,3,1.0863888888888888
75.05,-10.75,1,1.0666666666666667
75.05,-10.649999999999999,7,4.621666666666666
75.05,-10.55,5,3.362222222222222
75.05,-10.45,3,2.268888888888889
75.05,-10.350000000000001,8,5.0969444444444445
75.05,-10.25,4,2.203333333333333
75.05,-10.149999999999999,9,7.022222222222222
75.05,-10.05,16,9.62361111111111
75.05,-9.95,23,12.626111111111111
75.05,-9.850000000000001,32,16.471666666666664
75.05,-9.75,32,14.950555555555557
75.05,-9.649999999999999,16,8.150833333333335
