lon,lat,unique_vessels,total_hours
74.95,-33.45,1,0
74.95,-31.45,1,0
74.95,-31.05,1,2.8986111111111112
74.95,-26.35,1,0
74.95,-23.15,1,1.0916666666666666
74.95,-22.95,1,0
74.95,-22.85,1,0
74.95,-10.649999999999999,1,0
74.95,-10.350000000000001,1,0
74.95,-10.05,1,0
74.95,-9.850000000000001,1,0
74.95,-9.149999999999999,1,0
74.95,-9.05,1,0
74.95,-8.55,1,0
74.95,-8.350000000000001,1,0
74.95,-6.75,1,0
75.05,-36.05,1,1.0086111111111111
75.05,-35.150000000000006,1,0
75.05,-35.05,2,1.0080555555555555
75.05,-34.95,3,1.2269444444444444
75.05,-34.849999999999994,1,3.598333333333333
75.05,-34.75,2,2.8113888888888887
75.05,-34.650000000000006,1,0
75.05,-34.55,1,1.6888888888888889
75.05,-34.45,4,2.4425
75.05,-34.349999999999994,3,2.410277777777778
75.05,-34.05,1,0
75.05,-33.95,1,0
75.05,-33.75,3,0
75.05,-33.55,3,7.8213888888888885
75.05,-33.45,2,6.653888888888889
75.05,-33.349999999999994,3,7.065
75.05,-33.25,2,0
75.05,-33.05,3,3.655
75.05,-32.95,2,1.5911111111111111
75.05,-32.849999999999994,3,5.223055555555556
75.05,-32.75,1,1.6583333333333334
75.05,-32.650000000000006,1,1.0277777777777777
75.05,-32.55,1,0
75.05,-32.45,1,1.143888888888889
75.05,-32.25,1,0
75.05,-32.150000000000006,1,0
75.05,-31.95,1,1.5919444444444444
75.05,-31.75,2,1.0475
75.05,-31.55,1,2.108611111111111
75.05,-31.45,1,3.810833333333333
75.05,-31.35,1,6.07
75.05,-31.15,1,0
75.05,-31.05,1,4.793055555555555
75.05,-30.95,1,3.97
75.05,-30.75,1,0
75.05,-29.75,1,0
75.05,-29.65,1,0
75.05,-29.35,1,1.2805555555555554
75.05,-29.15,1,0
75.05,-28.95,3,1.1941666666666666
75.05,-28.85,1,1.0341666666666667
75.05,-28.75,3,3.4480555555555554
75.05,-28.65,1,1.1641666666666666
75.05,-28.55,2,0
75.05,-28.45,3,3.438888888888889
75.05,-28.35,1,1.0527777777777778
75.05,-28.25,1,0
75.05,-28.05,2,0
75.05,-27.75,2,1.0141666666666667
75.05,-27.65,1,0
75.05,-27.55,2,1.0580555555555555
75.05,-27.35,2,2.2880555555555553
75.05,-27.25,1,0
75.05,-27.05,1,0
75.05,-26.95,1,0
75.05,-26.85,3,1.0333333333333334
75.05,-26.75,1,0
75.05,-26.55,2,1.0855555555555556
75.05,-26.45,1,0
75.05,-26.35,2,1.0116666666666667
75.05,-26.25,1,1.2113888888888888
75.05,-26.15,1,1.0611111111111111
75.05,-26.05,3,1.4577777777777778
75.05,-25.95,2,1.0052777777777777
75.05,-25.85,3,1.0002777777777778
75.05,-25.65,1,0
75.05,-25.35,2,1.1111111111111112
75.05,-25.25,3,1.0722222222222222
75.05,-25.15,2,1.2477777777777779
75.05,-25.05,1,1.1580555555555556
75.05,-24.95,1,1.1358333333333333
75.05,-24.75,1,0
75.05,-24.55,4,1.1169444444444445
75.05,-24.45,3,3.5283333333333333
75.05,-24.35,2,1.3525
75.05,-24.25,1,1.1858333333333333
75.05,-24.05,2,0
75.05,-23.95,1,1.2002777777777778
75.05,-23.85,1,0
75.05,-23.75,2,2.2888888888888888
75.05,-23.55,4,2.52
75.05,-23.45,4,2.4944444444444445
75.05,-23.35,3,1.0530555555555556
75.05,-23.25,7,3.3583333333333334
75.05,-23.15,2,2.1219444444444444
75.05,-23.05,8,5.096666666666667
75.05,-22.95,6,4.808888888888888
75.05,-22.85,1,0
75.05,-22.75,3,2.4919444444444445
75.05,-22.65,1,1.5308333333333333
75.05,-22.55,3,3.5572222222222223
75.05,-22.45,3,2.1355555555555554
75.05,-22.35,3,2.1030555555555557
75.05,-21.95,2,1.0805555555555555
75.05,-21.85,1,1.2
75.05,-21.75,1,0
75.05,-21.65,3,2.7225
75.05,-21.45,2,2.6722222222222225
75.05,-21.35,2,1.2366666666666666
75.05,-21.25,1,1.0616666666666668
75.05,-21.05,2,1.716388888888889
75.05,-20.95,3,1.5244444444444445
