lon,lat,unique_vessels,total_hours
75.05,-36.25,1,1.136388888888889
75.05,-33.849999999999994,1,0
75.05,-33.75,1,0
75.05,-33.650000000000006,1,1.0827777777777778
75.05,-33.25,2,2.266388888888889
75.05,-32.349999999999994,1,1.0166666666666666
75.05,-32.25,1,0
75.05,-31.95,1,1.2963888888888888
75.05,-31.55,1,0
75.05,-31.45,2,1.1169444444444445
75.05,-31.25,1,2.348055555555556
75.05,-31.15,1,0
75.05,-31.05,1,0
75.05,-30.85,1,1.0366666666666666
75.05,-30.75,1,2.394444444444445
75.05,-30.55,3,1.0691666666666666
75.05,-30.35,2,1.07
75.05,-29.95,2,1.018888888888889
75.05,-29.65,1,1.1947222222222222
75.05,-29.35,2,1.0244444444444445
75.05,-29.05,1,0
75.05,-28.95,1,1.28
75.05,-28.75,2,1.2666666666666666
75.05,-28.45,1,0
75.05,-28.35,1,1.1441666666666668
75.05,-28.25,1,0
75.05,-27.75,2,2.861666666666667
75.05,-27.35,1,1.1655555555555555
75.05,-27.15,1,1.4169444444444443
75.05,-26.85,1,1.0419444444444443
75.05,-26.05,3,2.135
75.05,-25.85,1,1.1969444444444444
75.05,-25.75,5,2.13
75.05,-25.65,1,1.0266666666666666
75.05,-25.55,1,1.1594444444444445
75.05,-25.25,2,4.352777777777778
75.05,-25.15,1,1.1688888888888889
75.05,-25.05,1,2.359166666666667
75.05,-24.95,3,2.3866666666666667
75.05,-24.85,3,3.113888888888889
75.05,-24.75,2,3.5225
75.05,-24.65,3,4.709444444444444
75.05,-24.55,2,2.1230555555555553
75.05,-24.45,3,0
75.05,-24.35,1,1.5272222222222223
75.05,-24.25,5,5.577222222222223
75.05,-24.15,1,1.1833333333333333
75.05,-24.05,1,1.075
75.05,-23.95,2,2.2244444444444444
75.05,-23.85,5,5.854444444444444
75.05,-23.75,2,1.0494444444444444
75.05,-23.65,3,3.435833333333333
75.05,-23.55,1,1.1580555555555556
75.05,-23.45,1,1.0802777777777777
75.05,-23.35,4,2.143888888888889
75.05,-23.25,3,2.5277777777777777
75.05,-23.15,5,4.719444444444444
75.05,-23.05,7,7.035
75.05,-22.95,1,1.18
75.05,-22.85,2,2.533611111111111
75.05,-22.75,4,2.3330555555555557
75.05,-22.65,1,1.0222222222222221
75.05,-22.55,1,1.4280555555555556
75.05,-22.45,3,6.006944444444444
75.05,-22.35,2,3.5355555555555553
75.05,-22.25,3,7.104444444444445
75.05,-22.15,4,9.006388888888889
75.05,-22.05,4,7.169444444444444
75.05,-21.95,4,5.908333333333333
75.05,-21.85,5,4.269722222222222
75.05,-21.75,3,5.106111111111112
75.05,-21.65,1,1.0133333333333334
75.05,-21.55,5,9.343333333333334
75.05,-21.45,2,2.4305555555555554
75.05,-21.35,1,1.2252777777777777
75.05,-21.25,3,2.3580555555555556
75.05,-21.15,1,1.0802777777777777
75.05,-21.05,3,3.2244444444444444
75.05,-20.95,2,2.1611111111111114
75.05,-20.85,5,5.752777777777777
75.05,-20.75,5,11.243611111111111
75.05,-20.65,1,6.500277777777778
75.05,-20.55,3,4.938611111111111
75.05,-20.35,2,1.0802777777777777
75.05,-20.25,1,1.1172222222222221
75.05,-20.15,4,3.4547222222222222
75.05,-19.85,2,2.6333333333333337
75.05,-19.75,1,0
75.05,-19.65,1,3.9511111111111115
75.05,-19.45,2,2.359166666666667
75.05,-19.35,1,8.996111111111112
75.05,-19.15,1,1.5502777777777779
75.05,-19.05,2,4.491388888888889
75.05,-18.85,2,1.3422222222222222
75.05,-18.65,4,1.1302777777777777
75.05,-18.55,1,4.301944444444445
75.05,-18.45,1,1.1513888888888888
75.05,-18.35,2,1.0927777777777778
75.05,-18.25,2,3.2955555555555556
75.05,-18.15,1,1.0755555555555556
75.05,-18.05,4,11.653333333333332
