lon,lat,unique_vessels,total_hours
75.05,-49.349999999999994,1,1.1547222222222222
75.05,-36.849999999999994,1,0
75.05,-35.150000000000006,1,1.0586111111111112
75.05,-34.25,1,1.2136111111111112
75.05,-33.849999999999994,2,0
75.05,-32.55,1,0
75.05,-32.25,1,0
75.05,-30.55,1,1.1219444444444444
75.05,-30.35,1,0
75.05,-29.95,3,2.4527777777777775
75.05,-29.55,1,0
75.05,-29.45,3,3.3030555555555554
75.05,-29.05,2,2.5791666666666666
75.05,-28.95,1,1.1997222222222221
75.05,-28.85,1,1.0947222222222222
75.05,-28.75,2,0
75.05,-28.65,2,2.3361111111111112
75.05,-28.55,1,1.0997222222222223
75.05,-28.45,2,2.363888888888889
75.05,-27.95,1,1.1583333333333334
75.05,-27.75,1,1.1530555555555555
75.05,-27.65,1,1.08
75.05,-27.55,1,1.2272222222222222
75.05,-27.45,1,0
75.05,-27.25,2,2.424722222222222
75.05,-26.95,1,1.1611111111111112
75.05,-26.75,1,0
75.05,-26.65,1,1.2277777777777779
75.05,-26.45,2,1.1722222222222223
75.05,-26.25,1,1.895
75.05,-26.05,1,1.1330555555555555
75.05,-25.75,1,1.091388888888889
75.05,-25.15,1,0
75.05,-24.95,2,2.5725
75.05,-24.65,2,2.4855555555555555
75.05,-24.55,2,0
75.05,-24.15,2,2.791944444444445
75.05,-24.05,3,3.4008333333333334
75.05,-23.95,2,2.416944444444445
75.05,-23.85,3,2.5880555555555556
75.05,-23.75,1,1.1
75.05,-23.45,2,2.2313888888888886
75.05,-23.35,2,2.3855555555555554
75.05,-23.25,5,4.295
75.05,-23.15,5,3.796111111111111
75.05,-23.05,2,1.2408333333333332
75.05,-22.95,1,1.2002777777777778
75.05,-22.85,1,1.3858333333333333
75.05,-22.75,1,1.1169444444444445
75.05,-22.65,2,2.408888888888889
75.05,-22.55,2,1.2527777777777778
75.05,-22.45,2,2.2169444444444446
75.05,-22.35,1,0
75.05,-22.25,1,1.1302777777777777
75.05,-21.75,4,5.075833333333334
75.05,-21.55,1,1.1391666666666667
75.05,-21.45,1,1.025
75.05,-21.25,1,0
75.05,-20.95,1,1.2444444444444445
75.05,-20.85,3,3.488888888888889
75.05,-20.75,3,3.485277777777778
75.05,-20.65,1,1.158611111111111
75.05,-20.15,1,1.1444444444444444
75.05,-19.65,1,1.1580555555555556
75.05,-18.95,1,1.1277777777777778
75.05,-18.15,1,0
75.05,-18.05,1,1.1747222222222222
75.05,-17.95,1,0
75.05,-17.85,1,0
75.05,-17.65,3,2.427777777777778
75.05,-17.55,3,1.1025
75.05,-17.15,1,1.216388888888889
75.05,-16.55,1,0
75.05,-16.45,1,0
75.05,-16.25,2,0
75.05,-16.15,1,1.2113888888888888
75.05,-15.55,1,0
75.05,-15.350000000000001,2,2.17
75.05,-15.05,1,1.1752777777777779
75.05,-14.149999999999999,1,1.461111111111111
75.05,-14.05,1,0
75.05,-13.95,1,1.1552777777777778
75.05,-13.850000000000001,2,1.1277777777777778
75.05,-13.75,2,0
75.05,-13.649999999999999,2,1.1027777777777779
75.05,-13.55,1,0
75.05,-13.350000000000001,2,1.1888888888888889
75.05,-13.25,1,0
75.05,-13.149999999999999,1,0
75.05,-13.05,1,0
75.05,-12.850000000000001,3,2.5966666666666667
75.05,-12.649999999999999,1,0
75.05,-12.55,2,1.3025
75.05,-12.45,3,1.0277777777777777
75.05,-12.350000000000001,3,2.4975
75.05,-12.25,4,4.662777777777778
75.05,-12.149999999999999,12,8.2219444444444445
75.05,-12.05,6,3.875
75.05,-11.95,10,9.432777777777778
75.05,-11.850000000000001,1,0
75.05,-11.75,9,4.598611111111111
75.05,-11.649999999999999,15,7.194444444444445
75.05,-11.55,2,2.2830555555555554
75.05,-11.45,2,1.1658333333333333
75.05,-11.350000000000001,2,1.3111111111111111
75.05,-11.149999999999999,3,2.633055555555556
75.05,-11.05,1,1.0952777777777778
75.05,-10.95,1,0
75.05,-10.850000000000001,3,3.497222222222222
75.05,-10.649999999999999,3,2.2225
75.05,-10.55,2,0
75.05,-10.350000000000001,1,1.1775
75.05,-10.25,9,9.67611111111111
75.05,-10.149999999999999,7,4.591388888888889
75.05,-10.05,9,7.963888888888889
75.05,-9.95,18,11.476666666666668
75.05,-9.850000000000001,17,9.569166666666666
75.05,-9.75,9,6.038888888888889
75.05,-9.649999999999999,15,5.993888888888889
75.05,-9.55,13,12.403055555555556
75.05,-9.45,21,16.80833333333333
75.05,-9.350000000000001,17,10.354444444444445
75.05,-9.25,22,15.91638888888889
75.05,-9.149999999999999,28,19.891666666666666
75.05,-9.05,18,17.41361111111111
75.05,-8.95,19,11.411944444444444
75.05,-8.850000000000001,11,5.850555555555555
75.05,-8.75,9,4.545555555555556
75.05,-8.649999999999999,17,9.750555555555556
75.05,-8.55,17,8.639722222222224
75.05,-8.45,9,5.863888888888889
75.05,-8.350000000000001,18,5.8388888888888895
75.05,-8.25,4,2.546666666666667
75.05,-8.149999999999999,5,3.258611111111111
75.05,-8.05,2,0
75.05,-7.95,3,2.9030555555555555
75.05,-7.85,4,6.325833333333334
75.05,-7.75,8,4.983611111111111
75.05,-7.65,3,1.166111111111111
75.05,-7.55,6,3.8694444444444445
75.05,-7.45,3,3.3519444444444444
75.05,-7.35,5,1.42
75.05,-7.25,5,1.1552777777777778
75.05,-7.15,1,0
75.05,-7.05,1,0
75.05,-6.95,5,1.2802777777777778
75.05,-6.85,2,1.1194444444444445
75.05,-6.75,1,1.1861111111111111
75.05,-6.65,2,1.1716666666666666
75.05,-6.45,3,2.144722222222222
75.05,-6.25,1,0
75.05,-6.05,2,1.113888888888889
75.05,-5.95,1,0
75.15,-49.55,1,1.2591666666666668
75.15,-32.05,1,0
75.15,-31.65,1,0
75.15,-31.15,2,0
75.15,-31.05,1,0
75.15,-30.05,1,0
75.15,-29.95,1,0
75.15,-29.55,1,0
75.15,-29.45,1,1.1219444444444444
75.15,-29.05,1,1.0663888888888888
75.15,-28.95,1,0
75.15,-28.65,1,1.1225
75.15,-28.55,1,1.0077777777777779
75.15,-28.05,1,0
75.15,-27.45,1,1.1472222222222221
75.15,-25.85,1,1.2227777777777777
75.15,-25.45,1,0
75.15,-24.25,1,0
75.15,-23.65,1,1.2547222222222223
75.15,-23.45,1,0
75.15,-23.25,1,0
75.15,-22.95,1,0
75.15,-22.85,1,1.1747222222222222
75.15,-22.35,1,1.1583333333333334
75.15,-21.85,1,1.3330555555555557
75.15,-21.35,2,0
75.15,-20.75,1,1.1947222222222222
75.15,-20.65,1,0
75.15,-20.45,1,0
75.15,-19.95,1,1.0533333333333332
75.15,-19.55,1,0
75.15,-18.75,1,0
75.15,-18.15,1,1.011111111111111
75.15,-18.05,1,0
75.15,-17.85,1,0
75.15,-17.75,2,0
75.15,-17.55,3,1.1891666666666667
75.15,-17.45,1,0
75.15,-17.25,1,0
75.15,-17.05,1,1.0416666666666667
75.15,-16.05,1,0
75.15,-15.95,1,0
75.15,-15.850000000000001,1,0
75.15,-15.350000000000001,1,1.1480555555555556
75.15,-15.25,1,1.0141666666666667
75.15,-14.25,1,0
75.15,-14.149999999999999,1,0
75.15,-14.05,1,1.0641666666666667
75.15,-13.75,3,0
75.15,-13.55,1,1.0052777777777777
75.15,-13.45,1,0
75.15,-13.350000000000001,1,0
75.15,-12.75,2,0
75.15,-12.45,2,1.1283333333333334
75.15,-12.149999999999999,3,2.3030555555555554
75.15,-12.05,4,2.8419444444444446
75.15,-11.95,1,1.0105555555555557
75.15,-11.850000000000001,2,2.4027777777777777
75.15,-11.75,3,1.0055555555555555
75.15,-11.649999999999999,5,2.6688888888888886
75.15,-11.55,7,2.322222222222222
75.15,-11.45,2,1.1155555555555556
75.15,-11.350000000000001,2,0
75.15,-11.25,2,2.406944444444444
75.15,-11.05,1,1.0358333333333334
75.15,-10.95,3,2.557777777777778
75.15,-10.850000000000001,2,0
75.15,-10.75,2,2.5833333333333335
75.15,-10.649999999999999,1,0
75.15,-10.55,2,2.4130555555555553
75.15,-10.45,1,0
75.15,-10.25,1,1.4169444444444443
75.15,-10.149999999999999,6,4.932777777777778
75.15,-10.05,6,4.369722222222222
75.15,-9.95,1,1.0105555555555557
75.15,-9.850000000000001,10,10.995833333333334
75.15,-9.75,12,8.480833333333335
75.15,-9.649999999999999,13,6.972499999999999
75.15,-9.55,11,6.800277777777778
75.15,-9.45,6,3.6661111111111113
75.15,-9.350000000000001,12,9.366666666666665
75.15,-9.25,14,11.5175
75.15,-9.149999999999999,11,5.546944444444445
75.15,-9.05,15,13.148333333333332
75.15,-8.95,13,9.621944444444445
75.15,-8.850000000000001,14,6.974166666666667
75.15,-8.75,7,3.3802777777777777
75.15,-8.649999999999999,7,2.3216666666666663
75.15,-8.55,14,11.214166666666667
75.15,-8.45,7,4.7524999999999995
75.15,-8.350000000000001,13,4.017777777777778
75.15,-8.25,7,2.546111111111111
75.15,-8.149999999999999,4,1.1369444444444445
75.15,-8.05,7,2.575277777777778
75.15,-7.95,5,1.2580555555555555
75.15,-7.85,3,0
75.15,-7.75,4,0
75.15,-7.55,2,0
75.15,-7.45,4,2.341666666666667
75.15,-7.35,2,0
75.15,-7.25,2,0
75.15,-7.15,1,0
75.15,-7.05,6,1.1466666666666667
75.15,-6.85,1,1.2416666666666667
75.15,-6.75,1,0
75.15,-6.65,3,1.4275
75.15,-6.25,1,0
75.15,-6.15,2,2.1908333333333334
75.15,-5.95,1,1.1780555555555556
75.15,-5.85,1,1.0855555555555556
75.25,-49.75,1,1.2247222222222223
75.25,-42.05,1,0
75.25,-35.150000000000006,1,0
75.25,-34.25,1,1.1666666666666667
75.25,-33.849999999999994,1,1.1691666666666667
75.25,-32.25,1,1.0983333333333334
75.25,-31.55,1,0
75.25,-31.05,1,0
75.25,-30.45,1,1.18
75.25,-29.95,1,0
75.25,-29.85,2,2.372777777777778
75.25,-29.45,2,2.3550000000000004
75.25,-29.35,1,1.2616666666666667
75.25,-28.85,1,1.1047222222222222
75.25,-28.65,1,1.2863888888888888
75.25,-28.55,2,1.1447222222222222
75.25,-28.35,1,0
75.25,-27.65,1,1.1308333333333334
75.25,-27.45,1,0
75.25,-27.15,1,1.4861111111111112
75.25,-26.85,1,1.0080555555555555
75.25,-25.95,1,1.0669444444444445
75.25,-24.85,1,1.4111111111111112
75.25,-24.55,1,1.1191666666666666
75.25,-24.45,1,1.0722222222222222
75.25,-24.05,1,1.0305555555555554
75.25,-23.95,3,3.415277777777778
75.25,-23.85,2,2.2419444444444445
75.25,-23.75,3,3.2861111111111114
75.25,-23.35,2,2.279166666666667
75.25,-23.25,2,2.3008333333333333
75.25,-23.15,5,2.4383333333333335
75.25,-23.05,3,3.6211111111111114
75.25,-22.95,3,2.2358333333333333
75.25,-22.85,2,2.361666666666667
75.25,-22.75,1,1.3030555555555556
75.25,-22.65,1,1.125
75.25,-22.55,1,1.1469444444444445
75.25,-22.45,1,1.1466666666666667
75.25,-22.35,1,1.1888888888888889
75.25,-22.15,1,1.3141666666666667
75.25,-21.95,1,0
75.25,-21.65,4,4.9030555555555555
75.25,-21.45,2,2.1527777777777777
75.25,-21.15,1,1.15
75.25,-20.85,1,1.2169444444444444
75.25,-20.75,3,3.514444444444444
75.25,-20.65,3,3.5083333333333333
75.25,-20.05,1,1.1916666666666667
75.25,-19.95,1,3.4605555555555556
75.25,-19.85,1,1.011111111111111
75.25,-19.65,1,1.4197222222222223
75.25,-19.55,2,9.674166666666666
75.25,-19.45,1,3.4891666666666667
75.25,-19.25,1,1.7305555555555556
75.25,-18.85,1,1.2027777777777777
75.25,-18.05,1,1.1808333333333334
75.25,-17.95,1,1.4808333333333332
75.25,-17.85,1,1.1419444444444444
