lon,lat,unique_vessels,total_hours
75.05,-39.95,1,1.2358333333333333
75.05,-36.95,1,1.1611111111111112
75.05,-36.75,1,1.0441666666666667
75.05,-35.849999999999994,1,0
75.05,-33.849999999999994,1,1.0919444444444444
75.05,-33.55,1,0
75.05,-33.150000000000006,2,1.1497222222222223
75.05,-32.95,1,1.288888888888889
75.05,-32.45,1,0
75.05,-31.05,1,0
75.05,-30.85,1,0
75.05,-30.45,1,0
75.05,-30.35,1,1.28
75.05,-30.25,2,2.589166666666667
75.05,-30.15,1,1.1555555555555554
75.05,-29.95,3,3.482777777777778
75.05,-29.85,2,2.453888888888889
75.05,-29.75,1,1.1855555555555555
75.05,-29.65,2,0
75.05,-29.45,1,1.2169444444444444
75.05,-29.35,1,0
75.05,-29.25,1,0
75.05,-28.85,2,2.48
75.05,-28.75,5,5.755277777777778
75.05,-28.65,3,3.347777777777778
75.05,-28.55,3,2.305277777777778
75.05,-28.45,1,0
75.05,-27.95,1,1.0230555555555556
75.05,-27.85,2,1.4025
75.05,-27.55,1,0
75.05,-27.25,2,2.1475
75.05,-26.95,1,1.2466666666666666
75.05,-26.55,2,2.2644444444444445
75.05,-25.85,1,1.1094444444444445
75.05,-25.75,2,1.1580555555555556
75.05,-25.65,1,1.1444444444444444
75.05,-25.45,1,1.2361111111111112
75.05,-25.25,1,1.0366666666666666
75.05,-25.15,1,1.2502777777777778
75.05,-25.05,2,1.1722222222222223
75.05,-24.85,2,2.4444444444444446
75.05,-24.75,2,2.0744444444444445
75.05,-24.65,2,0
75.05,-24.55,1,0
75.05,-24.45,2,2.1419444444444444
75.05,-24.35,2,1.1533333333333333
75.05,-24.25,2,2.3052777777777775
75.05,-24.05,1,1.0219444444444445
75.05,-23.85,2,2.131666666666667
75.05,-23.75,5,4.818611111111111
75.05,-23.65,5,4.37
75.05,-23.45,3,3.3644444444444446
75.05,-23.35,6,5.674722222222222
75.05,-23.25,5,4.916666666666667
75.05,-23.15,8,7.081388888888889
75.05,-23.05,2,2.3311111111111114
75.05,-22.95,6,4.892222222222223
75.05,-22.85,2,1.166388888888889
75.05,-22.75,4,3.3999999999999995
75.05,-22.65,3,2.2325
75.05,-22.55,3,2.3852777777777776
75.05,-22.45,1,1.1472222222222221
75.05,-22.35,3,2.4694444444444446
75.05,-22.15,1,0
75.05,-22.05,1,1.1333333333333333
75.05,-21.95,1,1.0833333333333333
75.05,-21.85,1,1.1194444444444445
75.05,-21.55,2,2.5616666666666665
75.05,-21.25,2,2.421388888888889
75.05,-20.85,1,1.0055555555555555
75.05,-20.65,1,0
75.05,-20.45,1,1.2030555555555555
75.05,-19.85,1,1.2252777777777777
75.05,-19.75,1,1.4805555555555556
75.05,-19.15,1,1.3497222222222223
75.05,-19.05,2,2.3163888888888886
75.05,-18.85,2,1.0333333333333334
75.05,-18.75,1,0
75.05,-18.65,1,0
75.05,-18.45,2,1.353611111111111
75.05,-18.35,1,1.0586111111111112
75.05,-18.25,1,1.028888888888889
75.05,-18.15,1,1.0416666666666667
75.05,-17.95,1,1.3913888888888888
75.05,-17.75,1,1.0344444444444445
75.05,-17.65,2,0
75.05,-17.55,3,1.1111111111111112
75.05,-17.45,1,1.1191666666666666
75.05,-17.05,1,0
75.05,-16.85,1,1.4141666666666666
75.05,-16.55,1,1.1469444444444445
75.05,-16.25,1,1.3419444444444444
75.05,-16.15,1,1.0391666666666666
75.05,-16.05,1,1.1522222222222223
75.05,-15.850000000000001,1,1.2547222222222223
75.05,-15.55,1,0
75.05,-15.149999999999999,1,0
75.05,-14.95,3,2.207777777777778
75.05,-14.850000000000001,1,1.1222222222222222
75.05,-14.45,1,1.1141666666666667
75.05,-14.25,1,1.1794444444444445
75.05,-14.05,1,0
75.05,-13.649999999999999,1,0
75.05,-13.55,1,1.166388888888889
75.05,-13.350000000000001,1,0
75.05,-13.25,1,1.1166666666666667
75.05,-13.149999999999999,2,1.1744444444444444
75.05,-12.95,2,2.178055555555556
75.05,-12.850000000000001,1,1.1608333333333334
75.05,-12.649999999999999,2,1.0186111111111111
75.05,-12.45,3,2.1816666666666666
75.05,-12.350000000000001,3,1.211111111111111
75.05,-12.25,2,1.0747222222222221
75.05,-12.05,7,5.511388888888889
75.05,-11.95,5,1.6577777777777778
75.05,-11.850000000000001,7,2.647222222222222
75.05,-11.75,8,2.164722222222222
75.05,-11.649999999999999,6,3.105833333333333
75.05,-11.55,5,2.113611111111111
75.05,-11.45,4,3.3194444444444446
75.05,-11.350000000000001,1,1.1419444444444444
75.05,-11.25,2,1.1694444444444445
75.05,-11.149999999999999,1,0
75.05,-10.95,2,1.1330555555555555
75.05,-10.75,3,3.5058333333333334
75.05,-10.649999999999999,1,1.0944444444444446
75.05,-10.45,2,1.136111111111111
75.05,-10.350000000000001,4,2.6852777777777774
75.05,-10.25,4,2.251666666666667
75.05,-10.149999999999999,2,0
75.05,-10.05,18,9.966388888888888
75.05,-9.95,28,16.559722222222224
75.05,-9.850000000000001,44,20.578055555555558
75.05,-9.75,49,40.34083333333333
75.05,-9.649999999999999,19,9.460833333333333
75.05,-9.55,9,6.397500000000001
75.05,-9.45,14,5.680555555555556
75.05,-9.350000000000001,6,3.7758333333333334
75.05,-9.25,19,8.048055555555555
75.05,-9.149999999999999,25,9.317499999999999
75.05,-9.05,16,5.239166666666668
75.05,-8.95,12,8.690833333333334
75.05,-8.850000000000001,3,0
75.05,-8.75,8,3.8616666666666664
75.05,-8.649999999999999,9,4.544444444444444
75.05,-8.55,7,5.85
75.05,-8.45,10,6.325555555555555
75.05,-8.350000000000001,10,4.786388888888888
75.05,-8.25,4,2.7783333333333333
75.05,-8.149999999999999,8,3.5780555555555553
75.05,-8.05,1,0
75.05,-7.95,6,2.4591666666666665
75.05,-7.85,7,4.783611111111111
75.05,-7.75,14,4.626111111111111
75.05,-7.65,6,4.8902777777777775
75.05,-7.55,7,4.7225
75.05,-7.45,10,3.9450000000000003
75.05,-7.35,4,1.2547222222222223
75.05,-7.25,8,3.418333333333333
75.05,-7.15,5,2.4691666666666667
75.05,-7.05,2,2.467777777777778
75.05,-6.95,1,1.1022222222222222
75.05,-6.85,2,1.0586111111111112
75.05,-6.75,1,0
75.05,-6.55,3,2.192222222222222
75.05,-6.35,2,1.095
75.05,-6.25,1,1.1966666666666668
75.05,-6.15,1,0
