lon,lat,unique_vessels,total_hours
75.05,-66.45,1,1.5586111111111112
75.05,-66.35,1,1.5586111111111112
75.05,-65.85,1,1.6094444444444445
75.05,-42.55,1,0
75.05,-39.95,1,1.0552777777777778
75.05,-38.349999999999994,1,1.1452777777777778
75.05,-38.05,2,1.075
75.05,-37.45,1,0
75.05,-37.349999999999994,1,0
75.05,-36.75,1,0
75.05,-36.05,2,0
75.05,-35.849999999999994,1,0
75.05,-35.75,1,0
75.05,-35.650000000000006,1,0
75.05,-35.45,1,0
75.05,-35.25,2,0
75.05,-34.849999999999994,1,1.178611111111111
75.05,-34.75,1,0
75.05,-34.45,1,0
75.05,-34.25,1,0
75.05,-34.05,2,0
75.05,-33.650000000000006,1,0
75.05,-32.650000000000006,1,1.011111111111111
75.05,-32.349999999999994,1,1.031388888888889
75.05,-31.85,1,1.013611111111111
75.05,-31.75,1,1.1005555555555555
75.05,-31.65,2,1.136111111111111
75.05,-31.55,2,2.192222222222222
75.05,-31.45,2,1.1697222222222223
75.05,-31.25,1,0
75.05,-30.65,1,1.1027777777777779
75.05,-30.55,1,0
75.05,-30.45,1,0
75.05,-30.35,1,0
75.05,-30.15,3,3.7647222222222223
75.05,-30.05,2,2.261388888888889
75.05,-29.95,6,4.505833333333333
75.05,-29.85,1,1.2719444444444445
75.05,-29.75,4,4.322222222222222
75.05,-29.65,1,0
75.05,-29.15,1,0
75.05,-28.85,2,1.2283333333333333
75.05,-28.75,1,0
75.05,-28.65,2,2.483611111111111
75.05,-28.25,1,1.2819444444444446
75.05,-28.15,1,1.2886111111111112
75.05,-27.95,1,1.1922222222222223
75.05,-27.85,1,1.1502777777777777
75.05,-27.45,2,1.1277777777777778
75.05,-27.35,2,1.1469444444444445
75.05,-27.15,2,1.3166666666666667
75.05,-26.95,3,2.432777777777778
75.05,-26.85,2,1.5583333333333333
75.05,-26.45,1,1.1055555555555556
75.05,-26.15,1,0
75.05,-26.05,2,0
75.05,-25.75,2,2.531944444444444
75.05,-25.45,1,0
75.05,-25.35,1,0
75.05,-25.25,1,1.1688888888888889
75.05,-25.15,1,1.0716666666666668
75.05,-25.05,1,0
75.05,-24.85,1,1.1975
75.05,-24.75,3,4.025
75.05,-24.65,2,1.291111111111111
75.05,-24.45,3,2.2755555555555556
75.05,-24.35,1,0
75.05,-24.25,3,1.291111111111111
75.05,-24.15,4,2.3241666666666667
75.05,-24.05,1,1.13
75.05,-23.95,4,3.500277777777778
75.05,-23.85,6,3.4780555555555557
75.05,-23.75,4,1.1861111111111111
75.05,-23.65,2,2.261388888888889
75.05,-23.55,5,2.2291666666666665
75.05,-23.45,4,4.501944444444445
75.05,-23.35,4,2.227222222222222
75.05,-23.25,6,4.525833333333333
75.05,-23.15,3,2.0991666666666666
75.05,-23.05,7,4.271944444444444
