lon,lat,unique_vessels,total_hours
74.95,-10.350000000000001,1,1.1025
75.05,-40.05,1,0
75.05,-37.95,1,1.1916666666666667
75.05,-36.150000000000006,1,1.0219444444444445
75.05,-36.05,1,1.1805555555555556
75.05,-34.650000000000006,2,1.125
75.05,-34.25,1,0
75.05,-33.45,1,0
75.05,-33.25,1,1.281111111111111
75.05,-33.05,1,0
75.05,-32.849999999999994,1,1.2025
75.05,-32.650000000000006,1,1.0580555555555555
75.05,-32.55,1,1.2394444444444443
75.05,-32.45,1,2.2458333333333336
75.05,-32.349999999999994,1,1.0702777777777779
75.05,-32.05,1,5.742222222222222
75.05,-31.95,2,0
75.05,-31.85,1,0
75.05,-31.55,1,0
75.05,-31.45,1,5.626111111111111
75.05,-31.35,1,5.368888888888889
75.05,-31.25,1,1.2866666666666666
75.05,-31.15,1,1.186388888888889
75.05,-31.05,2,0
75.05,-30.75,1,1.1997222222222221
75.05,-29.95,3,3.4380555555555556
75.05,-29.75,1,0
75.05,-29.65,4,2.4033333333333333
75.05,-29.45,2,1.4444444444444444
75.05,-29.25,1,0
75.05,-29.05,1,1.208888888888889
75.05,-28.95,2,1.1558333333333333
75.05,-28.65,2,1.2169444444444444
75.05,-28.55,1,1.075
75.05,-28.45,1,1.0552777777777778
75.05,-28.05,1,1.058888888888889
75.05,-27.95,2,1.1675
75.05,-27.35,2,1.1888888888888889
75.05,-27.05,1,1.09
75.05,-26.95,1,0
75.05,-26.85,3,2.483888888888889
75.05,-26.65,1,0
75.05,-26.55,2,2.479444444444445
75.05,-26.05,1,0
75.05,-25.95,1,0
75.05,-25.55,1,0
75.05,-25.45,1,1.1583333333333334
75.05,-25.25,1,1.0027777777777778
75.05,-25.15,1,0
75.05,-25.05,1,1.1947222222222222
75.05,-24.95,1,1.066111111111111
75.05,-24.85,1,1.25
75.05,-24.75,1,0
75.05,-24.65,1,1.0169444444444444
75.05,-24.55,1,1.0719444444444444
75.05,-24.35,1,1.1252777777777778
75.05,-24.25,1,1.075
75.05,-24.15,1,1.038888888888889
75.05,-23.95,1,1.1194444444444445
75.05,-23.85,4,4.495277777777778
75.05,-23.75,2,2.45
75.05,-23.65,3,0
75.05,-23.55,1,1.0583333333333333
75.05,-23.45,3,3.605555555555555
75.05,-23.35,4,2.1291666666666664
75.05,-23.25,2,2.111944444444444
75.05,-23.15,5,5.595833333333333
75.05,-23.05,5,5.800833333333332
75.05,-22.95,5,4.501666666666667
75.05,-22.75,1,0
75.05,-22.65,1,1.2027777777777777
75.05,-22.35,2,2.236666666666667
75.05,-22.25,3,2.2666666666666666
75.05,-22.15,1,1.1419444444444444
75.05,-22.05,1,1.1883333333333332
75.05,-20.95,1,1.0008333333333332
75.05,-20.85,1,1.1202777777777777
75.05,-20.25,2,1.125
75.05,-20.15,2,2.2619444444444445
75.05,-19.95,1,1.1358333333333333
75.05,-19.85,1,0
75.05,-19.45,1,1.1927777777777777
75.05,-19.35,1,1.1833333333333333
75.05,-18.55,1,0
75.05,-17.85,2,0
75.05,-17.75,2,0
75.05,-17.65,2,0
75.05,-17.55,2,1.1747222222222222
75.05,-17.45,1,0
75.05,-17.35,1,0
75.05,-17.25,1,0
75.05,-16.55,1,1.2691666666666668
75.05,-16.45,1,0
75.05,-16.35,2,2.2183333333333333
75.05,-16.15,1,0
75.05,-16.05,1,1.3108333333333333
75.05,-15.95,1,0
75.05,-15.649999999999999,1,1.0583333333333333
75.05,-14.850000000000001,2,2.1752777777777776
75.05,-14.45,1,1.0697222222222222
75.05,-14.350000000000001,1,1.033611111111111
75.05,-14.25,2,1.1491666666666667
75.05,-14.149999999999999,1,0
75.05,-14.05,1,0
75.05,-13.95,1,1.1552777777777778
75.05,-13.850000000000001,2,1.2725
75.05,-13.649999999999999,1,0
75.05,-13.55,1,0
75.05,-13.45,2,2.6144444444444446
75.05,-13.350000000000001,2,1.3330555555555557
75.05,-13.25,2,2.464722222222222
75.05,-13.149999999999999,7,4.896944444444444
75.05,-13.05,2,2.041944444444445
75.05,-12.95,1,0
75.05,-12.850000000000001,1,0
75.05,-12.75,3,1.1744444444444444
75.05,-12.649999999999999,2,1.1580555555555556
75.05,-12.55,5,2.2219444444444445
75.05,-12.45,4,2.4583333333333335
75.05,-12.350000000000001,10,9.64611111111111
75.05,-12.25,13,11.194722222222222
75.05,-12.149999999999999,5,3.6527777777777777
75.05,-12.05,4,2.3641666666666667
75.05,-11.95,4,2.477777777777778
75.05,-11.850000000000001,10,7.552777777777777
75.05,-11.75,13,7.752222222222223
75.05,-11.649999999999999,10,6.999166666666667
75.05,-11.55,4,0
75.05,-11.45,8,4.551388888888889
75.05,-11.350000000000001,9,7.266666666666667
75.05,-11.149999999999999,3,3.410833333333333
75.05,-11.05,5,3.3102777777777774
75.05,-10.95,2,1.0888888888888888
75.05,-10.850000000000001,4,3.3644444444444446
75.05,-10.75,4,2.068888888888889
75.05,-10.649999999999999,3,2.4675000000000002
75.05,-10.55,7,4.762222222222222
75.05,-10.45,7,2.2394444444444446
75.05,-10.350000000000001,8,6.798055555555555
75.05,-10.25,6,2.321944444444444
75.05,-10.149999999999999,7,3.258611111111111
75.05,-10.05,13,4.525
