lon,lat,unique_vessels,total_hours
75.05,-47.349999999999994,1,1.1491666666666667
75.05,-40.05,1,1.1919444444444445
75.05,-39.95,1,0
75.05,-39.849999999999994,1,1.1111111111111112
75.05,-39.650000000000006,1,1.1613888888888888
75.05,-39.150000000000006,1,1.1580555555555556
75.05,-39.05,1,1.1744444444444444
75.05,-38.45,1,0
75.05,-38.25,1,0
75.05,-37.150000000000006,2,1.0491666666666666
75.05,-37.05,1,1.0666666666666667
75.05,-36.45,1,1.1861111111111111
75.05,-36.05,1,0
75.05,-35.95,1,1.2080555555555557
75.05,-35.75,1,1.075
75.05,-35.05,1,1.1744444444444444
75.05,-34.650000000000006,2,0
75.05,-33.95,2,0
75.05,-33.25,1,0
75.05,-33.05,3,0
75.05,-32.95,1,0
75.05,-32.55,1,1.1580555555555556
75.05,-32.25,1,0
75.05,-31.85,1,1.1247222222222222
75.05,-31.75,2,0
75.05,-31.65,1,1.25
75.05,-31.35,2,2.3872222222222224
75.05,-31.25,1,1.205
75.05,-31.05,2,2.4419444444444443
75.05,-30.95,1,1.1583333333333334
75.05,-30.85,1,1.1302777777777777
75.05,-30.75,1,1.0077777777777779
75.05,-30.45,1,1.0997222222222223
75.05,-30.35,2,0
75.05,-29.95,11,12.546666666666667
75.05,-29.85,1,0
75.05,-29.65,1,0
75.05,-29.55,1,1.211111111111111
75.05,-29.35,1,1.1083333333333334
75.05,-29.25,1,0
75.05,-29.15,1,1.1613888888888888
75.05,-29.05,1,1.025
75.05,-28.95,1,0
75.05,-28.75,1,1.1727777777777777
75.05,-28.35,2,2.5261111111111108
75.05,-28.25,1,1.0530555555555556
75.05,-27.75,3,2.1730555555555555
75.05,-27.65,1,0
75.05,-27.55,1,1.4336111111111112
75.05,-27.45,2,2.3583333333333334
75.05,-27.35,2,2.408333333333333
75.05,-27.25,2,2.3558333333333334
75.05,-27.15,1,1.1005555555555555
75.05,-26.95,2,2.2555555555555555
75.05,-26.65,2,2.2730555555555556
75.05,-26.55,2,2.3308333333333335
75.05,-26.15,3,2.3780555555555556
75.05,-26.05,1,1.143888888888889
75.05,-25.95,2,2.405555555555556
75.05,-25.85,1,0
75.05,-25.45,2,2.314166666666667
75.05,-25.25,2,1.1552777777777778
75.05,-25.15,1,0
75.05,-24.95,3,1.1252777777777778
75.05,-24.75,1,1.1305555555555555
75.05,-24.65,1,1.1941666666666666
75.05,-24.55,5,7.4108333333333345
75.05,-24.35,3,3.4050000000000002
75.05,-24.25,1,1.0386111111111112
75.05,-24.15,1,1.291388888888889
75.05,-24.05,2,1.0744444444444445
75.05,-23.95,3,3.4444444444444446
75.05,-23.85,1,1.2863888888888888
75.05,-23.75,1,1.0138888888888888
75.05,-23.65,1,0
75.05,-23.55,1,1.1030555555555555
75.05,-23.35,2,2.1658333333333335
75.05,-23.15,3,3.6380555555555554
75.05,-22.85,2,0
