lon,lat,unique_vessels,total_hours
75.05,-34.849999999999994,1,1.2555555555555555
75.05,-34.349999999999994,3,4.129166666666666
75.05,-34.150000000000006,1,1.6319444444444444
75.05,-33.849999999999994,1,1.5827777777777778
75.05,-33.75,1,1.2663888888888888
75.05,-33.349999999999994,1,1.8883333333333334
75.05,-33.150000000000006,2,1.666388888888889
75.05,-32.95,2,4.652777777777778
75.05,-32.849999999999994,4,6.1097222222222225
75.05,-32.75,4,25.055833333333336
75.05,-32.45,1,0
75.05,-32.05,1,0
75.05,-31.95,2,0
75.05,-31.65,1,1.1022222222222222
75.05,-31.55,1,2.868888888888889
75.05,-31.45,1,0
75.05,-31.35,1,0
75.05,-31.25,2,0
75.05,-31.15,1,3.1108333333333333
75.05,-31.05,1,0
75.05,-30.45,1,1.1666666666666667
75.05,-30.25,1,0
75.05,-30.05,2,1.003611111111111
75.05,-29.95,1,0
75.05,-29.75,1,1.1613888888888888
75.05,-29.45,1,0
75.05,-29.25,2,0
75.05,-29.15,1,1.2666666666666666
75.05,-28.85,2,0
75.05,-28.75,1,1.086111111111111
75.05,-28.65,3,2.483888888888889
75.05,-28.45,1,1.0055555555555555
75.05,-28.15,1,1.2416666666666667
75.05,-28.05,1,0
75.05,-27.95,3,2.2991666666666664
75.05,-27.75,2,2.283888888888889
75.05,-27.55,1,1.0144444444444445
75.05,-27.15,1,1.181111111111111
75.05,-26.95,2,1.2455555555555555
75.05,-26.85,2,1.0338888888888889
75.05,-26.75,1,1.0638888888888889
75.05,-26.65,2,0
75.05,-26.15,2,1.1266666666666667
75.05,-26.05,1,0
75.05,-25.95,1,0
75.05,-25.85,2,1.011388888888889
75.05,-25.75,2,1.0033333333333334
75.05,-25.65,1,0
75.05,-25.25,1,1.0580555555555555
75.05,-25.15,1,1.2327777777777778
75.05,-25.05,1,0
75.05,-24.95,1,1.0305555555555554
75.05,-24.85,1,1.1497222222222223
75.05,-24.75,2,2.3791666666666664
75.05,-24.65,2,2.23
75.05,-24.35,1,1.1891666666666667
75.05,-24.25,1,1.325
75.05,-24.15,2,2.2730555555555556
75.05,-24.05,4,3.7391666666666663
75.05,-23.95,2,2.402222222222222
75.05,-23.85,3,2.694166666666667
75.05,-23.65,2,0
75.05,-23.55,1,0
75.05,-23.45,4,3.366388888888889
75.05,-23.35,6,6.194444444444445
75.05,-23.25,5,4.781111111111111
75.05,-23.15,6,6.865
75.05,-23.05,3,3.4863888888888885
75.05,-22.95,3,3.606666666666667
75.05,-22.85,2,2.3666666666666667
75.05,-22.75,5,3.5733333333333333
75.05,-22.65,1,1.1613888888888888
75.05,-22.55,2,1.3152777777777778
75.05,-22.45,1,0
75.05,-22.35,2,2.2944444444444443
75.05,-22.25,2,2.511111111111111
75.05,-22.05,1,1.1558333333333333
75.05,-21.95,2,1.3888888888888888
75.05,-21.85,2,2.214444444444444
75.05,-21.75,2,2.424722222222222
75.05,-21.65,1,1.0558333333333334
75.05,-21.45,2,2.296666666666667
75.05,-21.35,2,1.1694444444444445
75.05,-21.25,2,1.0166666666666666
75.05,-21.05,2,1.2194444444444446
75.05,-20.85,1,1.1558333333333333
75.05,-20.75,2,1.1144444444444443
75.05,-20.65,2,2.4947222222222223
75.05,-20.55,1,1.0833333333333333
75.05,-20.25,2,1.0061111111111112
75.05,-20.15,1,1.22
75.05,-20.05,1,1.216388888888889
75.05,-19.85,1,1.0216666666666667
75.05,-19.75,1,1.0669444444444445
75.05,-19.55,1,1.1283333333333334
75.05,-19.35,1,1.406111111111111
75.05,-18.95,1,0
75.05,-18.55,2,2.283888888888889
75.05,-18.45,1,1.193888888888889
75.05,-18.35,1,1.1336111111111111
75.05,-18.05,1,1.0227777777777778
75.05,-17.95,1,1.0086111111111111
75.05,-17.75,4,2.3630555555555555
75.05,-17.65,3,2.8869444444444445
75.05,-17.55,5,0
75.05,-17.35,1,0
75.05,-17.25,1,1.2505555555555556
75.05,-17.15,1,1.2691666666666668
75.05,-16.95,1,0
75.05,-16.75,1,1.3575
75.05,-16.55,1,0
75.05,-16.15,1,0
75.05,-16.05,1,1.0333333333333334
75.05,-15.95,1,0
75.05,-15.75,1,0
75.05,-15.55,1,1.0611111111111111
75.05,-15.45,1,0
75.05,-15.05,2,2.2583333333333333
75.05,-14.95,3,2.3449999999999998
75.05,-14.25,1,0
75.05,-14.05,1,0
75.05,-13.55,1,0
75.05,-13.45,1,1.2119444444444445
75.05,-13.25,2,2.6997222222222224
75.05,-13.149999999999999,1,1.4258333333333333
75.05,-12.95,3,2.3080555555555557
75.05,-12.75,2,2.3674999999999997
75.05,-12.649999999999999,3,2.2891666666666666
75.05,-12.55,1,0
75.05,-12.45,1,1.0533333333333332
75.05,-12.350000000000001,3,1.183888888888889
75.05,-12.25,6,3.8855555555555554
75.05,-12.149999999999999,1,1.1058333333333332
75.05,-12.05,7,3.2655555555555553
75.05,-11.95,5,2.943611111111111
75.05,-11.850000000000001,15,10.710833333333335
75.05,-11.75,9,4.660277777777778
75.05,-11.649999999999999,5,2.158611111111111
75.05,-11.55,5,6.801666666666666
75.05,-11.45,2,1.84
75.05,-11.350000000000001,2,1.0197222222222222
75.05,-11.25,1,1.2333333333333334
